sudo /home/adhak001/dev/openNetVM_sameer/examples/netml_ml_nf/build/app/bridge -l 10 -n 3 --proc-type=secondary -- -r 1 -n 1 -m 6 --
EAL: Probing VFIO support...
EAL: VFIO support initialized
EAL: PCI device 0000:19:00.0 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:19:00.1 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:19:00.2 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:19:00.3 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:af:00.0 on NUMA socket 1
EAL:   probe driver: 19ee:4000 net_nfp_pf
original instance id 1 
The instance ID of the nf is 1 and associated id 9
NF_1_BATCH_AGG_POOL_NAME
 address 0x17ff35980mempool get retval 0 
Resolved CPU Dev Buffer 
cur_index:1, action:4, destination:0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
310,11782,18440
375,11422,17828
385,11350,17522
375,11278,17522
385,11278,17369
375,11206,17369
400,11206,17369
380,10918,17216
400,10414,17216
380,10414,17216
390,10414,17216
380,10414,17216
400,10342,17216
380,10342,17216
400,10342,17216
380,10342,17216
400,10342,17216
380,10342,17216
400,10342,17216
380,10342,17216
390,10342,17216
400,10342,17216
380,10342,17216
380,10342,17216
400,10342,17216
400,10342,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
375,10270,17063
400,10270,17063
355,10270,17063
385,10270,17063
375,10270,17063
385,10270,17063
375,10270,17063
400,10270,17063
385,10270,17063
400,10270,17063
375,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
375,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10270,17063
400,10270,17063
380,10270,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
400,10342,17063
380,10342,17063
120,10342,17063
APP: Shutting down...

 NF is Exiting...!
If we reach here, program is ending
