sudo /home/adhak001/dev/openNetVM_sameer/examples/netml_ml_nf/build/app/bridge -l 12 -n 3 --proc-type=secondary -- -r 2 -n 3 -m 6 --
EAL: Probing VFIO support...
EAL: VFIO support initialized
EAL: PCI device 0000:19:00.0 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:19:00.1 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:19:00.2 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:19:00.3 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:af:00.0 on NUMA socket 1
EAL:   probe driver: 19ee:4000 net_nfp_pf
original instance id 3 
The instance ID of the nf is 3 and associated id 11
NF_3_BATCH_AGG_POOL_NAME
 address 0x17ff35080mempool get retval 0 
Resolved CPU Dev Buffer 
cur_index:1, action:4, destination:0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
165,11662,19346
350,11573,17914
370,11484,17735
335,10861,17377
355,10683,17377
355,10594,17377
340,10772,17377
355,10772,17377
340,10861,17377
365,10772,17377
350,10861,17377
370,10861,17377
345,10772,17377
345,10861,17377
330,10772,17198
360,10772,17377
355,10772,17198
350,10772,17198
350,10772,17198
345,10772,17198
345,10772,17198
355,10772,17198
345,10772,17198
355,10772,17198
345,10772,17198
335,10772,17198
360,10772,17377
345,10772,17198
360,10772,17198
345,10772,17198
365,10772,17198
355,10772,17198
345,10772,17198
355,10772,17198
340,10772,17198
360,10772,17198
355,10772,17198
360,10772,17198
345,10772,17198
360,10772,17198
345,10772,17198
360,10772,17198
365,10772,17198
345,10772,17198
355,10772,17198
365,10772,17198
370,10772,17198
355,10772,17198
360,10772,17198
360,10772,17198
350,10772,17198
335,10772,17198
360,10772,17198
345,10772,17198
365,10772,17198
335,10772,17230
365,10772,17230
350,10772,17230
350,10772,17230
335,10772,17230
360,10772,17230
340,10772,17230
345,10772,17230
355,10772,17230
350,10772,17230
345,10772,17230
355,10772,17230
355,10772,17230
370,10772,17230
345,10772,17230
350,10772,17230
340,10772,17230
350,10772,17230
355,10772,17230
345,10683,17230
355,10772,17230
345,10772,17230
360,10683,17230
360,10683,17230
365,10772,17230
365,10772,17230
360,10772,17230
355,10772,17230
350,10772,17230
340,10772,17230
355,10772,17230
350,10772,17230
365,10772,17230
355,10772,17230
365,10772,17230
345,10772,17230
360,10772,17230
345,10772,17230
340,10772,17230
360,10683,17230
355,10772,17230
355,10683,17230
350,10683,17230
365,10683,17230
355,10683,17230
355,10683,17230
355,10683,17230
350,10683,17230
350,10683,17230
355,10683,17230
350,10683,17230
370,10683,17230
360,10683,17230
355,10683,17230
350,10683,17230
355,10683,17230
335,10683,17230
345,10683,17230
355,10683,17230
350,10683,17230
350,10683,17230
360,10683,17230
345,10683,17230
335,10683,17230
365,10683,17230
325,10683,17230
360,10683,17230
350,10683,17230
345,10683,17230
350,10683,17230
360,10683,17230
330,10683,17230
345,10683,17230
345,10683,17230
360,10683,17230
345,10683,17230
350,10683,17230
350,10683,17230
350,10683,17230
360,10683,17230
350,10683,17230
355,10683,17230
360,10683,17230
345,10683,17230
350,10683,17230
345,10683,17230
350,10683,17230
355,10683,17230
350,10683,17230
340,10683,17230
360,10683,17230
350,10683,17230
345,10683,17230
355,10683,17230
370,10683,17230
340,10683,17230
345,10683,17230
345,10683,17230
360,10683,17230
365,10683,17230
350,10683,17230
340,10683,17230
350,10683,17230
355,10683,17230
355,10683,17230
370,10683,17230
345,10683,17230
350,10683,17230
345,10683,17230
355,10683,17230
350,10683,17230
360,10683,17230
355,10683,17230
345,10683,17230
345,10683,17230
365,10683,17230
350,10683,17230
355,10683,17230
330,10683,17230
365,10683,17230
350,10683,17230
345,10683,17230
350,10683,17230
340,10683,17230
360,10683,17230
340,10683,17230
350,10683,17230
345,10683,17230
355,10683,17230
350,10683,17230
350,10683,17230
345,10683,17230
370,10683,17230
330,10683,17230
370,10683,17230
350,10683,17230
350,10683,17230
360,10683,17230
335,10683,17230
350,10683,17230
360,10683,17230
350,10683,17230
350,10683,17230
360,10683,17230
345,10683,17230
355,10683,17230
345,10683,17230
345,10683,17230
350,10683,17230
355,10683,17230
345,10683,17230
350,10683,17230
350,10683,17230
350,10683,17230
355,10683,17230
345,10683,17230
355,10683,17230
360,10683,17230
355,10683,17230
335,10683,17230
355,10683,17230
355,10683,17230
360,10683,17230
345,10683,17230
345,10683,17230
350,10683,17230
355,10683,17230
370,10683,17230
355,10683,17230
345,10683,17230
355,10683,17230
345,10683,17230
355,10683,17230
360,10683,17230
345,10683,17230
355,10683,17230
360,10683,17230
345,10683,17230
350,10683,17230
365,10683,17230
350,10683,17230
350,10683,17230
360,10683,17230
345,10683,17230
365,10683,17230
350,10683,17230
350,10683,17230
340,10683,17230
350,10683,17230
350,10683,17230
345,10683,17230
350,10683,17230
350,10683,17230
350,10683,17230
355,10683,17230
350,10683,17230
380,10683,17230
355,10683,17230
355,10683,17230
350,10683,17230
345,10683,17230
345,10683,17230
355,10683,17230
335,10683,17230
350,10683,17230
360,10683,17230
335,10683,17230
360,10683,17230
350,10683,17230
355,10683,17230
345,10683,17230
355,10683,17230
355,10683,17230
350,10683,17230
355,10683,17230
345,10683,17230
355,10683,17230
335,10683,17230
355,10683,17230
345,10683,17230
360,10683,17230
355,10683,17230
355,10683,17230
355,10683,17230
360,10683,17230
345,10683,17230
355,10683,17230
335,10683,17230
360,10683,17230
345,10683,17230
345,10683,17230
360,10683,17230
340,10683,17230
345,10683,17230
345,10683,17230
360,10683,17230
330,10683,17230
355,10683,17230
345,10683,17230
355,10683,17230
350,10683,17230
360,10683,17230
350,10683,17230
350,10683,17230
355,10683,17230
350,10683,17230
350,10683,17230
350,10683,17230
355,10683,17230
345,10683,17230
350,10683,17230
340,10683,17230
350,10683,17230
340,10683,17230
350,10683,17230
365,10683,17230
345,10683,17230
370,10683,17230
340,10683,17230
360,10683,17230
365,10683,17230
340,10683,17230
345,10683,17230
355,10683,17230
355,10683,17230
365,10683,17230
360,10683,17230
365,10683,17230
345,10683,17230
355,10683,17230
345,10683,17230
350,10683,17230
355,10683,17230
345,10683,17230
355,10683,17230
355,10683,17230
355,10683,17230
355,10683,17230
355,10683,17230
350,10683,17230
355,10683,17230
335,10683,17230
360,10683,17230
360,10683,17230
370,10683,17230
345,10683,17230
355,10683,17230
350,10683,17230
355,10683,17230
365,10683,17230
340,10683,17230
350,10683,17230
360,10683,17230
350,10683,17230
355,10683,17230
350,10683,17230
350,10683,17230
355,10683,17230
355,10683,17230
345,10683,17230
355,10683,17230
350,10683,17230
350,10683,17230
360,10683,17230
355,10683,17230
365,10683,17230
345,10683,17230
365,10683,17230
355,10683,17230
350,10683,17230
340,10683,17230
350,10683,17230
345,10683,17230
355,10683,17230
355,10683,17230
360,10683,17230
355,10683,17230
360,10683,17230
360,10683,17230
330,10683,17230
355,10683,17230
360,10683,17230
355,10683,17230
355,10683,17230
345,10683,17230
365,10683,17230
345,10683,17230
360,10683,17230
345,10683,17230
350,10683,17230
350,10683,17230
360,10683,17230
335,10683,17230
345,10683,17230
355,10683,17230
345,10683,17230
355,10683,17230
335,10683,17230
360,10683,17230
335,10683,17230
345,10683,17230
370,10683,17230
335,10683,17230
375,10683,17230
355,10683,17230
345,10683,17230
355,10683,17230
360,10683,17230
355,10683,17230
350,10683,17230
350,10683,17230
355,10683,17230
340,10683,17230
345,10683,17230
350,10683,17230
355,10683,17230
355,10683,17230
355,10683,17230
370,10683,17230
355,10683,17230
350,10683,17230
340,10683,17230
355,10683,17230
355,10683,17230
355,10683,17230
345,10683,17230
360,10683,17230
345,10683,17230
350,10683,17230
350,10683,17230
355,10683,17230
335,10683,17230
345,10683,17230
365,10683,17230
340,10683,17230
350,10683,17230
355,10683,17230
350,10683,17230
340,10683,17230
350,10683,17230
350,10683,17230
345,10683,17230
345,10683,17230
355,10683,17230
345,10683,17230
365,10683,17230
345,10683,17230
355,10683,17230
335,10683,17230
340,10683,17230
355,10683,17230
360,10683,17230
360,10683,17230
350,10683,17230
335,10683,17230
355,10683,17230
345,10683,17230
370,10683,17230
350,10683,17230
355,10683,17230
350,10683,17230
360,10683,17230
350,10683,17230
355,10683,17230
365,10683,17230
345,10683,17230
355,10683,17230
350,10683,17230
340,10683,17230
365,10683,17230
355,10683,17230
345,10683,17230
340,10683,17230
375,10683,17230
330,10683,17230
350,10683,17230
355,10683,17230
345,10683,17230
380,10683,17230
345,10683,17230
350,10683,17230
370,10683,17230
355,10683,17230
350,10683,17230
340,10683,17230
370,10683,17230
335,10683,17230
360,10683,17230
275,10683,17230
APP: Shutting down...

 NF is Exiting...!
If we reach here, program is ending
