sudo /home/adhak001/dev/openNetVM_sameer/examples/netml_ml_nf/build/app/bridge -l 10 -n 3 --proc-type=secondary -- -r 1 -n 1 -m 6 --
EAL: Probing VFIO support...
EAL: VFIO support initialized
EAL: PCI device 0000:19:00.0 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:19:00.1 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:19:00.2 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:19:00.3 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:af:00.0 on NUMA socket 1
EAL:   probe driver: 19ee:4000 net_nfp_pf
original instance id 1 
The instance ID of the nf is 1 and associated id 9
NF_1_BATCH_AGG_POOL_NAME
 address 0x17ff35980mempool get retval 0 
Resolved CPU Dev Buffer 
cur_index:1, action:4, destination:0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
165,12304,19223
360,11413,19223
385,11494,18500
360,11494,18259
360,11575,18259
375,11494,18259
360,11575,18259
360,11575,18259
360,11575,18259
385,11575,18259
360,11575,18259
375,11494,18259
360,11494,18259
360,11494,18259
385,11494,18259
360,11494,18259
375,11494,18259
360,11494,18259
385,11494,18259
360,11494,18259
355,11494,18259
380,11413,18259
360,11413,18259
380,11413,18259
360,11332,18259
380,11332,18259
380,11332,18259
360,11251,18259
380,11251,18018
380,11170,18018
360,11170,18018
380,11170,18018
380,11089,18018
360,11089,18018
380,11089,18018
380,11089,18018
360,11089,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,10927,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,10927,18018
380,11008,18018
360,11008,18018
360,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
380,11008,18018
380,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
360,11008,18018
360,11008,18018
380,11008,18018
380,11008,18018
380,11008,18018
360,10927,18018
380,10927,18018
360,10927,18018
360,10927,18018
380,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
360,10927,18018
380,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
380,10927,18018
360,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
380,10927,18018
360,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
380,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
360,10927,18018
380,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
360,10927,18018
380,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
360,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
360,10927,18018
380,10927,18018
360,10927,18018
360,10927,18018
380,10927,18018
380,10927,18018
APP: Shutting down...

 NF is Exiting...!
If we reach here, program is ending
