sudo /home/adhak001/dev/openNetVM_sameer/examples/netml_ml_nf/build/app/bridge -l 10 -n 3 --proc-type=secondary -- -r 1 -n 1 -m 6 --
EAL: Probing VFIO support...
EAL: VFIO support initialized
EAL: PCI device 0000:19:00.0 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:19:00.1 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:19:00.2 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:19:00.3 on NUMA socket 0
EAL:   probe driver: 8086:1572 net_i40e
EAL: PCI device 0000:af:00.0 on NUMA socket 1
EAL:   probe driver: 19ee:4000 net_nfp_pf
original instance id 1 
The instance ID of the nf is 1 and associated id 9
NF_1_BATCH_AGG_POOL_NAME
 address 0x17ff35980mempool get retval 0 
Resolved CPU Dev Buffer 
cur_index:1, action:4, destination:0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
140,12164,18456
350,10577,16884
360,10577,16884
340,10577,16884
360,10577,16884
345,10577,16884
350,10577,16884
365,10577,16884
350,10577,16884
335,10577,16884
335,10508,16884
345,10508,16884
340,10508,16884
335,10508,16884
335,10439,16884
320,10439,16884
340,10439,16884
330,10439,16884
340,10439,16884
335,10439,16884
345,10439,16884
340,10439,16884
320,10439,16884
345,10439,16884
325,10439,16884
340,10439,16884
360,10439,16884
330,10439,16884
350,10439,16884
345,10439,16884
345,10439,16884
335,10439,16884
335,10439,16622
360,10439,16622
335,10439,16622
355,10439,16622
360,10439,16622
350,10439,16622
350,10439,16622
345,10439,16622
350,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
320,10439,16622
330,10439,16622
345,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
345,10439,16622
330,10439,16622
345,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
355,10439,16622
355,10439,16622
345,10439,16622
345,10439,16622
345,10439,16622
350,10439,16622
360,10439,16622
330,10439,16622
355,10439,16622
320,10439,16622
350,10439,16622
335,10439,16622
340,10439,16622
355,10439,16622
340,10439,16622
340,10439,16622
365,10439,16622
345,10439,16622
350,10439,16622
345,10439,16622
350,10439,16622
345,10439,16622
355,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
335,10439,16622
340,10439,16622
330,10439,16622
345,10439,16622
330,10439,16622
355,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
320,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
320,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
320,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
320,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
320,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
320,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
320,10439,16622
340,10439,16622
340,10439,16622
345,10439,16622
345,10439,16622
365,10439,16622
345,10439,16622
340,10439,16622
355,10439,16622
365,10439,16622
350,10439,16622
345,10439,16622
345,10439,16622
340,10439,16622
370,10439,16622
340,10439,16622
350,10439,16622
355,10439,16622
355,10439,16622
345,10439,16622
360,10439,16622
330,10439,16622
345,10439,16622
350,10439,16622
345,10439,16622
345,10439,16622
355,10439,16622
350,10439,16622
360,10439,16622
340,10439,16622
350,10439,16622
350,10439,16622
355,10439,16622
340,10439,16622
350,10439,16622
340,10439,16622
345,10439,16622
355,10439,16622
345,10439,16622
345,10439,16622
350,10439,16622
360,10439,16622
345,10439,16622
350,10439,16622
340,10439,16622
335,10439,16622
345,10439,16622
345,10439,16622
355,10439,16622
335,10439,16622
335,10439,16622
340,10439,16622
345,10439,16622
350,10439,16622
335,10439,16622
345,10439,16622
345,10439,16622
340,10439,16622
365,10439,16622
335,10439,16622
360,10439,16622
350,10439,16622
355,10439,16622
345,10439,16622
355,10439,16622
345,10439,16622
360,10439,16622
350,10439,16622
340,10439,16622
345,10439,16622
365,10439,16622
355,10439,16622
350,10439,16622
360,10439,16622
360,10439,16622
340,10439,16622
360,10439,16622
360,10439,16622
340,10439,16622
360,10439,16622
360,10439,16622
350,10439,16622
360,10439,16622
330,10439,16622
360,10439,16622
360,10439,16622
360,10439,16622
350,10439,16622
360,10439,16622
360,10439,16622
340,10439,16622
360,10439,16622
360,10439,16622
340,10439,16622
360,10439,16622
355,10439,16622
345,10439,16622
355,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
320,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
320,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
320,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
320,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
320,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
355,10439,16622
345,10439,16622
345,10439,16622
340,10439,16622
360,10439,16622
340,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
320,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
320,10439,16622
360,10439,16622
345,10439,16622
340,10439,16622
350,10439,16622
355,10439,16622
320,10439,16622
330,10439,16622
345,10439,16622
340,10439,16622
350,10439,16622
365,10439,16622
335,10439,16622
350,10439,16622
355,10439,16622
350,10439,16622
340,10439,16622
355,10439,16622
360,10439,16622
345,10439,16622
345,10439,16622
340,10439,16622
335,10439,16622
365,10439,16622
340,10439,16622
335,10439,16622
360,10439,16622
330,10439,16622
345,10439,16622
360,10439,16622
355,10439,16622
345,10439,16622
340,10439,16622
345,10439,16622
350,10439,16622
350,10439,16622
355,10439,16622
325,10439,16622
355,10439,16622
340,10439,16622
330,10439,16622
320,10439,16622
345,10439,16622
325,10439,16622
340,10439,16622
340,10439,16622
330,10439,16622
320,10439,16622
345,10439,16622
325,10439,16622
340,10439,16622
340,10439,16622
330,10439,16622
345,10439,16622
325,10439,16622
330,10439,16622
350,10439,16622
360,10439,16622
340,10439,16622
345,10439,16622
365,10439,16622
345,10439,16622
335,10439,16622
345,10439,16622
340,10439,16622
330,10439,16622
320,10439,16622
355,10439,16622
335,10439,16622
365,10439,16622
340,10439,16622
340,10439,16622
335,10439,16622
320,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
320,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
320,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
335,10439,16622
340,10439,16622
340,10439,16622
340,10439,16622
360,10439,16622
325,10439,16622
340,10439,16622
335,10439,16622
355,10439,16622
335,10439,16622
350,10439,16622
325,10439,16622
340,10439,16622
330,10439,16622
345,10439,16622
325,10439,16622
340,10439,16622
345,10439,16622
355,10439,16622
335,10439,16622
320,10439,16622
340,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
345,10439,16622
330,10439,16622
350,10439,16622
345,10439,16622
360,10439,16622
330,10439,16622
365,10439,16622
335,10439,16622
360,10439,16622
325,10439,16622
340,10439,16622
340,10439,16622
330,10439,16622
320,10439,16622
345,10439,16622
335,10439,16622
340,10439,16622
345,10439,16622
320,10439,16622
340,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
345,10439,16622
320,10439,16622
340,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
335,10439,16622
340,10439,16622
330,10439,16622
320,10439,16622
350,10439,16622
345,10439,16622
335,10439,16622
335,10439,16622
320,10439,16622
340,10439,16622
335,10439,16622
335,10439,16622
340,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
320,10439,16622
335,10439,16622
340,10439,16622
335,10439,16622
335,10439,16622
340,10439,16622
320,10439,16622
345,10439,16622
340,10439,16622
320,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
320,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
340,10439,16622
320,10439,16622
335,10439,16622
330,10439,16622
340,10439,16622
335,10439,16622
320,10439,16622
340,10439,16622
335,10439,16622
350,10439,16622
320,10439,16622
340,10439,16622
345,10439,16622
355,10439,16622
340,10439,16622
335,10439,16622
345,10439,16622
325,10439,16622
320,10439,16622
340,10439,16622
340,10439,16622
340,10439,16622
350,10439,16622
345,10439,16622
350,10439,16622
370,10439,16622
400,10439,16622
380,10439,16622
380,10439,16622
380,10439,16622
380,10439,16622
400,10439,16622
380,10439,16622
380,10439,16622
380,10439,16622
400,10439,16622
380,10439,16622
380,10439,16622
380,10439,16622
400,10439,16622
380,10439,16622
380,10439,16622
380,10439,16622
380,10439,16622
400,10439,16622
380,10439,16622
380,10439,16622
380,10439,16622
360,10439,16622
APP: Shutting down...

 NF is Exiting...!
If we reach here, program is ending
